NATMON_IND,Indicateur,LOCATION,Pays,TIME,Temps,Value,Flag Codes,Flags,Notes moyennes
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",MDG,Madagascar,2019,2019,1560.0,,,18.91923355015672
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",MDG,Madagascar,2020,2020,1176.0,,,18.061939890460856
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",MDG,Madagascar,2022,2022,760.0,,,17.03888583540366
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",KEN,Kenya,2017,2017,15.0,,,11.002268873123011
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",KEN,Kenya,2019,2019,122.0,,,19.194826137446736
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",40675,Monde,2017,2017,337045.48648,,,17.142412995491114
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",40675,Monde,2018,2018,365225.7233,,,19.988470065678666
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",40675,Monde,2020,2020,411311.66697,‡,Estimation ISU,11.494483046579937
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",NLD,Pays-Bas,2017,2017,3033.0,,,18.68126057368214
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",NLD,Pays-Bas,2018,2018,3742.0,,,11.624929346763748
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",NLD,Pays-Bas,2019,2019,3532.0,,,16.155595642838442
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",AUS,Australie,2017,2017,10569.0,,,11.238199828494416
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",AUS,Australie,2018,2018,13977.0,,,18.480082293222345
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",AUS,Australie,2019,2019,18459.0,,,18.073189587250106
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",AUS,Australie,2020,2020,18061.0,,,15.691007386145934
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",AUS,Australie,2021,2021,18541.0,,,14.071832972259998
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",GHA,Ghana,2017,2017,168.0,,,10.691669954551381
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",GHA,Ghana,2018,2018,1.0,,,16.974287731445635
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",GHA,Ghana,2019,2019,,n,Chiffre nul ou négligeable,14.53542682678069
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",GHA,Ghana,2020,2020,7.0,,,17.22055599470348
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",GHA,Ghana,2021,2021,2.0,,,18.663823259286293
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",GHA,Ghana,2022,2022,,n,Chiffre nul ou négligeable,19.75521505002886
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",UKR,Ukraine,2017,2017,650.0,,,18.558033423926112
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",UKR,Ukraine,2018,2018,7.0,,,10.11714084185002
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",UKR,Ukraine,2019,2019,10.0,,,13.599780644783639
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",UKR,Ukraine,2020,2020,5.0,,,17.29990562424058
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",UKR,Ukraine,2021,2021,106.0,,,11.716296772614406
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ALB,Albanie,2018,2018,605.0,,,15.210366062041292
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ALB,Albanie,2019,2019,904.0,,,10.543379883392536
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ALB,Albanie,2020,2020,927.0,,,11.999965248964001
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ALB,Albanie,2021,2021,975.0,,,10.18521794460614
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ALB,Albanie,2022,2022,961.0,,,17.936977033574205
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KOR,République de Corée,2017,2017,706.0,,,12.239246880603801
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KOR,République de Corée,2018,2018,721.0,,,13.453516806969027
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KOR,République de Corée,2019,2019,695.0,,,19.28081293465591
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KOR,République de Corée,2020,2020,640.0,,,17.044144019235326
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",KOR,République de Corée,2021,2021,671.0,,,10.318389295313079
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",TUN,Tunisie,2017,2017,41.0,,,11.646941564979127
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",TUN,Tunisie,2018,2018,27.0,,,16.214784014997633
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",TUN,Tunisie,2020,2020,19.0,,,15.772285886041676
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",TUN,Tunisie,2022,2022,41.0,,,12.378928213745086
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",MAR,Maroc,2017,2017,264.0,,,19.34213997924794
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",MAR,Maroc,2018,2018,349.0,,,16.13965955965896
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",MAR,Maroc,2019,2019,396.0,,,15.356328030249582
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",MAR,Maroc,2020,2020,375.0,,,15.89909976354571
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",MAR,Maroc,2021,2021,353.0,,,17.301220295167695
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",MAR,Maroc,2022,2022,380.0,,,13.119449954796018
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",IRN,Iran (République islamique d'),2017,2017,5116.0,,,13.982210622160919
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",IRN,Iran (République islamique d'),2018,2018,4912.0,,,12.098437489751221
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",IRN,Iran (République islamique d'),2019,2019,5532.0,,,11.861930058803361
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",IRN,Iran (République islamique d'),2020,2020,8145.0,,,19.443723899839334
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",DOM,République dominicaine,2017,2017,11.0,,,17.395507950492878
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",DOM,République dominicaine,2020,2020,1949.0,,,14.904588086175671
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",DOM,République dominicaine,2021,2021,4093.0,,,12.274146279733232
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",SVK,Slovaquie,2017,2017,,n,Chiffre nul ou négligeable,12.54356481770393
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",SVK,Slovaquie,2018,2018,,n,Chiffre nul ou négligeable,10.580291603238756
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",SVK,Slovaquie,2019,2019,,n,Chiffre nul ou négligeable,14.344166255581207
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",SVK,Slovaquie,2020,2020,,n,Chiffre nul ou négligeable,13.117958819941027
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",SVK,Slovaquie,2021,2021,,n,Chiffre nul ou négligeable,16.963434888154595
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",SLV,El Salvador,2017,2017,1.0,,,13.777518392924808
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",SLV,El Salvador,2018,2018,3.0,,,11.796036775596349
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",SLV,El Salvador,2019,2019,3.0,,,10.246787283913312
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",SLV,El Salvador,2020,2020,1.0,,,10.672496314632486
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BEN,Bénin,2017,2017,,n,Chiffre nul ou négligeable,16.793927734985672
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BEN,Bénin,2018,2018,,n,Chiffre nul ou négligeable,14.536968445560454
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BEN,Bénin,2019,2019,1.0,,,15.365792111087222
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",BEN,Bénin,2020,2020,1.0,,,18.96671293040342
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",HKG,"Chine, région administrative spéciale de Hong Kong",2017,2017,105.765,,,19.903389473967046
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",HKG,"Chine, région administrative spéciale de Hong Kong",2018,2018,164.024,,,12.16896984398474
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",HKG,"Chine, région administrative spéciale de Hong Kong",2019,2019,205.0,,,16.630782031001008
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",HKG,"Chine, région administrative spéciale de Hong Kong",2020,2020,231.0,,,12.633223767371506
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",HKG,"Chine, région administrative spéciale de Hong Kong",2021,2021,253.0,,,10.206509994657287
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",HKG,"Chine, région administrative spéciale de Hong Kong",2022,2022,245.0,,,17.583786538361416
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",DEU,Allemagne,2017,2017,58311.0,,,13.200171508224678
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",DEU,Allemagne,2018,2018,73731.0,,,13.83463894171898
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",DEU,Allemagne,2019,2019,75392.0,,,15.883171135536056
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",DEU,Allemagne,2020,2020,85087.0,,,18.310484552361906
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",DEU,Allemagne,2021,2021,83323.0,,,16.289818435911485
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",40612,Asie (centrale),2017,2017,16975.8,,,18.726506554473954
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",40612,Asie (centrale),2018,2018,15120.4,,,12.735420348156357
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",40612,Asie (centrale),2019,2019,24471.0,,,17.980468339125636
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",40612,Asie (centrale),2020,2020,54889.0,‡,Estimation ISU,11.856359443059523
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",40612,Asie (centrale),2021,2021,76358.0,‡,Estimation ISU,19.527916569719444
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",MDA,République de Moldova,2017,2017,30.0,,,16.874882763878155
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",MDA,République de Moldova,2018,2018,35.0,,,12.155076771135585
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",MDA,République de Moldova,2019,2019,37.0,,,19.473705904889243
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",MDA,République de Moldova,2020,2020,46.0,,,17.30855806770158
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",MDA,République de Moldova,2021,2021,52.0,,,12.539416425950257
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",MDA,République de Moldova,2022,2022,50.0,,,12.13311977367482
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",BDI,Burundi,2017,2017,,n,Chiffre nul ou négligeable,15.182007139306632
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",BDI,Burundi,2018,2018,,n,Chiffre nul ou négligeable,10.256627180545316
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",CAN,Canada,2017,2017,4812.0,,,12.074700754411094
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",CAN,Canada,2018,2018,5154.18688,,,14.246854687515063
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",CAN,Canada,2019,2019,5550.0,,,13.741699803342255
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",CAN,Canada,2020,2020,6057.0,,,14.635754243648107
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",CAN,Canada,2021,2021,5802.0,,,12.776287062947318
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",UZB,Ouzbékistan,2017,2017,151.0,,,15.867843464581687
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",UZB,Ouzbékistan,2018,2018,188.0,,,18.638556059232315
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",UZB,Ouzbékistan,2019,2019,249.0,,,11.175318559620331
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",UZB,Ouzbékistan,2021,2021,478.0,,,15.173791071541142
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",UZB,Ouzbékistan,2022,2022,610.0,,,11.320681063451532
